[2017-06-09 11:08:12,973] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:08:13,296] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 11:08:13,305] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 11:12:53,893] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:12:53,904] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:12:57,969] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:12:57,979] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:13:03,033] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:13:03,044] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:13:03,396] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 11:13:03,404] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 11:13:05,905] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 11:13:05,922] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 11:14:23,333] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:14:23,336] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:14:27,374] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:14:27,379] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:14:32,424] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:14:32,437] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:14:32,882] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 11:14:32,888] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 11:15:19,781] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:15:19,789] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:15:23,839] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:15:23,843] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:15:28,888] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:15:28,904] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:15:29,177] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 11:15:29,184] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 11:16:17,221] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:16:17,224] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:16:22,270] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:16:22,277] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:16:27,322] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:16:27,331] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:16:27,806] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 11:16:27,811] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 11:17:03,000] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:17:03,003] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:17:06,048] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-09 11:17:06,108] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 11:17:06,111] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 11:17:42,404] INFO  at codescroll.ut.CSUTStartup.earlyStartup(            ?:?)     - Log properties are loaded successfuly!
